Energy,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11
3280.482729,5,0,0,0,2,0,0,1,2,0,0
3281.282350,3,0,1,0,1,0,1,0,8,0,0
3281.689682,5,0,0,0,0,0,0,0,18,3,0
3282.159578,2,0,0,0,0,0,0,1,18,3,1
3282.192235,5,0,3,0,0,0,0,1,6,0,0
3282.806726,5,0,1,0,1,0,1,0,8,1,0
3287.265983,6,0,1,0,0,0,0,0,15,1,0
3287.263892,6,0,2,0,0,0,0,1,13,10,0
3288.195499,6,0,1,0,0,0,0,1,15,2,0
3291.015042,5,0,1,0,1,0,1,1,8,2,0
3291.206142,2,0,1,0,0,0,0,0,15,0,1
3292.786311,5,0,0,0,2,0,2,0,2,1,0
3293.590345,6,0,1,0,1,0,1,1,8,2,0
3293.353583,6,0,1,0,0,0,0,0,19,19,0
3294.034888,3,0,0,0,1,0,1,1,14,11,0
3294.396472,2,0,0,0,2,0,2,1,2,1,0
3294.965035,5,0,0,0,0,0,0,0,20,15,0
3295.201967,3,0,1,0,1,0,1,0,9,6,1
3295.371148,2,0,0,0,0,0,0,1,20,15,1
3296.371762,2,0,0,0,2,0,2,0,2,2,0
3297.699079,3,0,0,0,1,0,1,0,13,6,1
3298.117244,3,0,1,0,0,0,0,1,15,1,0
3298.118894,2,0,2,0,0,0,0,0,13,6,1
3298.252950,3,0,0,0,0,0,0,0,18,2,0
3298.351723,6,0,0,0,0,0,0,1,18,2,0
3298.368472,5,0,0,0,2,0,2,1,2,2,0
3298.425204,6,0,0,0,1,0,1,0,14,11,0
3298.501054,2,0,1,0,1,0,1,1,8,1,0
3299.249058,3,0,2,0,0,0,0,1,12,5,0
3301.975513,6,0,1,0,1,0,1,0,10,9,1
3302.026995,5,0,0,0,2,0,0,0,3,3,0
3302.629991,3,0,0,0,2,0,2,0,2,0,0
3303.815638,6,0,0,0,2,0,2,0,2,1,0
3303.843074,6,0,0,0,1,0,1,1,13,6,0
3304.394663,3,0,3,0,0,0,0,0,11,10,0
3304.464005,6,0,0,0,2,0,2,1,2,0,0
3304.631484,2,0,0,0,2,0,0,1,3,3,1
3305.546099,5,0,3,0,0,0,0,1,7,6,0
3305.745045,3,0,0,0,2,0,2,1,2,1,0
3306.295540,3,0,1,0,1,0,1,1,8,1,0
3308.064754,6,0,0,0,0,0,0,0,18,1,0
3308.161237,3,0,0,0,0,0,0,1,18,1,0
3308.371136,3,0,0,0,1,0,1,0,16,16,0
3309.187340,2,0,3,0,0,0,0,0,10,6,1
3309.440069,6,0,0,0,1,0,1,1,15,14,0
3309.747209,6,0,0,0,2,0,2,0,3,3,0
3309.922971,6,0,0,0,1,0,1,1,16,16,0
3310.971400,5,0,1,0,0,0,0,0,16,9,0
3311.066672,3,0,0,0,2,0,2,1,3,3,1
3311.428897,5,0,0,0,0,0,0,1,18,0,0
3312.891993,3,0,2,0,1,0,1,0,3,0,1
3314.077115,3,0,2,0,0,0,0,1,14,13,0
3314.092722,3,0,0,0,1,0,1,0,15,14,0
3315.207416,6,0,1,0,1,0,1,1,8,0,0
3316.727101,3,0,2,0,0,0,0,1,14,13,0
3316.916558,2,0,1,0,1,0,1,1,9,7,0
3317.144386,6,0,1,0,0,0,0,0,17,13,0
3317.490028,3,0,0,0,1,0,1,0,14,10,0
3320.526051,6,0,0,0,1,0,1,1,14,10,0
3321.924279,6,0,0,0,1,0,1,1,13,6,1
3323.272741,3,0,0,0,2,0,0,0,3,2,0
3323.984125,3,0,0,0,1,0,1,0,13,6,0
3324.848890,5,0,1,0,1,0,1,1,10,10,0
3326.196931,3,0,1,0,1,0,1,0,9,6,0
3326.219950,6,0,0,0,2,0,0,1,3,2,0
3326.870351,2,0,1,0,0,0,0,1,16,9,1
3327.130604,6,0,2,0,0,0,0,0,15,13,0
3330.262404,6,0,1,0,1,0,1,1,9,6,0
3330.564554,6,0,2,0,0,0,0,1,12,4,0
3335.394313,6,0,0,0,2,0,0,0,3,1,0
3336.714986,3,0,0,0,2,0,2,0,3,2,0
3337.097095,5,1,0,0,0,0,0,1,0,0,0
3337.489054,3,0,1,0,0,0,0,0,18,16,0
3337.637396,3,0,3,0,0,0,0,1,7,5,0
3338.279597,3,0,0,0,2,0,0,1,3,1,0
3338.497264,6,0,0,0,2,0,2,1,3,2,0
3339.742207,2,0,0,0,2,0,0,0,3,0,1
3340.152439,3,0,0,0,0,0,0,0,19,10,0
3340.221914,6,0,0,0,1,0,1,0,15,13,0
3340.330693,6,0,0,0,0,0,0,1,19,10,0
3342.182225,3,0,1,0,0,0,0,1,17,13,0
3342.176835,3,0,0,0,1,0,1,1,15,13,0
3342.189858,6,0,2,0,0,0,0,0,13,5,0
3343.101700,6,0,0,0,2,0,2,0,3,3,1
3343.507248,5,0,0,0,1,0,1,0,13,5,0
3343.724665,5,0,1,0,1,0,1,0,9,5,0
3344.412284,3,0,1,0,1,0,1,1,10,9,0
3345.449240,3,0,0,0,2,0,2,1,3,3,1
3346.380184,6,0,3,0,0,0,0,0,10,5,0
3348.029385,6,0,1,0,1,0,1,0,10,9,1
3350.079591,2,0,0,0,0,0,0,0,21,18,1
3350.542245,2,0,0,0,1,0,1,1,13,5,0
3350.806471,5,0,0,0,0,0,0,1,21,18,0
3351.202470,5,0,1,0,1,0,1,0,11,11,0
3352.133892,6,1,0,0,0,0,0,0,1,1,0
3353.125171,3,1,0,0,0,0,0,1,1,1,0
3354.095360,2,0,2,0,0,0,0,1,13,9,1
3354.909069,2,0,2,0,0,0,0,1,12,3,1
3355.123275,3,0,0,0,2,0,0,0,4,4,0
3355.229444,5,0,0,0,2,0,2,0,3,1,0
3355.800138,2,1,0,0,0,0,0,0,1,0,1
3356.134079,3,0,1,0,0,0,0,1,19,19,0
3357.101149,2,0,0,0,2,0,2,1,3,1,0
3357.301978,2,0,0,0,2,0,2,0,4,4,0
3358.543772,3,0,0,0,1,0,1,1,13,5,0
3358.613892,5,0,0,0,2,0,2,1,4,4,0
3358.697102,6,0,0,0,2,0,0,1,4,4,0
3359.371531,2,0,0,0,2,0,2,0,3,2,0
3359.943371,6,0,0,0,1,0,1,0,13,5,0
3360.966194,5,0,0,0,2,0,2,1,3,2,0
3364.033326,6,0,3,0,0,0,0,1,7,4,0
3364.477788,6,0,1,0,1,0,1,1,9,6,1
3365.078136,3,0,0,0,2,0,2,0,3,0,1
3366.321784,6,0,0,0,2,0,2,0,3,1,0
3367.209157,5,0,3,0,0,0,0,0,11,9,0
3367.331067,6,0,0,0,2,0,2,1,3,0,1
3368.743136,3,0,0,0,2,0,2,1,3,1,0
3369.002390,6,0,1,0,1,0,1,0,9,5,0
3371.202388,6,0,3,0,0,0,0,1,8,8,0
3371.742867,5,0,0,0,1,0,1,1,14,10,0
3372.272587,6,0,2,0,0,0,0,1,12,2,0
3372.292021,3,0,1,0,0,0,0,0,16,8,0
3375.534495,6,0,1,0,0,0,0,1,18,16,0
3375.553735,2,0,0,0,1,0,1,0,14,10,0
3376.380891,2,0,1,0,1,0,1,1,9,5,0
3376.559371,2,0,1,0,1,0,1,0,10,8,0
3376.951893,3,0,3,0,0,0,0,0,10,4,0
3377.630648,3,0,2,0,0,0,0,0,13,4,0
3380.519750,3,1,0,0,0,0,0,0,2,2,0
3381.512034,6,1,0,0,0,0,0,1,2,2,0
3381.796562,3,0,0,0,1,0,1,0,13,4,0
3382.689642,3,0,2,0,0,0,0,1,12,1,0
3383.819960,3,0,1,0,1,0,1,0,9,4,0
3384.645296,2,0,3,0,0,0,0,1,7,3,1
3384.797447,5,0,0,0,2,0,0,0,4,3,0
3386.161816,5,0,2,0,0,0,0,1,12,0,0
3386.340842,6,0,1,0,0,0,0,1,16,8,0
3386.887122,2,0,3,0,0,0,0,0,12,12,1
3387.102743,5,0,0,0,1,0,1,1,13,4,0
3387.876315,2,0,0,0,1,0,1,0,13,4,0
3388.691545,2,0,0,0,2,0,0,1,4,3,1
3390.692344,6,0,0,0,1,0,1,1,13,4,0
3391.513792,6,1,0,0,0,0,0,0,2,1,0
3392.498671,3,1,0,0,0,0,0,1,2,1,0
3392.876215,6,0,0,0,2,0,2,0,4,3,1
3393.673499,6,0,0,0,1,0,1,0,14,9,1
3394.373529,5,0,2,0,0,0,0,0,14,9,0
3394.472260,3,0,0,0,2,0,2,1,4,3,0
3395.377913,3,0,0,0,0,0,0,0,20,14,0
3395.694994,6,0,0,0,0,0,0,1,20,14,0
3396.158916,5,1,0,0,0,0,0,1,2,0,0
3397.203966,3,0,1,0,1,0,1,1,10,9,1
3397.533279,3,0,0,0,1,0,1,1,14,9,0
3399.412057,6,0,3,0,0,0,0,1,7,2,0
3400.302865,3,0,0,0,2,0,2,0,4,4,0
3400.811320,5,0,3,0,0,0,0,0,10,3,0
3402.391749,6,0,0,0,2,0,2,1,4,4,0
3402.819089,5,0,2,0,0,0,0,1,14,12,0
3402.959323,2,0,1,0,1,0,1,0,9,4,0
3403.662163,5,0,0,0,0,0,0,0,19,9,0
3403.717724,3,0,1,0,1,0,1,1,9,5,0
3403.813750,2,0,0,0,0,0,0,1,19,9,1
3404.190999,5,0,2,0,0,0,0,0,13,3,0
3405.996482,6,0,1,0,1,0,1,0,11,11,0
3406.756061,3,0,0,0,2,0,0,0,4,2,0
3407.670124,3,0,0,0,1,0,1,1,13,3,0
3407.993937,2,0,2,0,0,0,0,1,15,15,1
3408.097643,6,0,0,0,1,0,1,0,13,3,1
3408.287774,3,0,3,0,0,0,0,1,7,1,0
3410.530072,2,0,1,0,0,0,0,0,17,12,1
3410.813594,6,0,0,0,2,0,0,1,4,2,0
3411.418396,6,0,0,0,1,0,1,0,13,3,0
3412.137699,5,0,2,0,0,0,0,0,16,15,0
3412.951450,6,0,2,0,0,0,0,1,13,8,0
3412.960183,2,0,0,0,1,0,1,1,15,13,0
3414.126522,6,0,1,0,1,0,1,1,9,4,0
3414.511931,5,0,1,0,1,0,1,1,10,8,0
3414.602618,3,0,3,0,0,0,0,1,8,7,0
3415.701250,6,0,1,0,1,0,1,0,9,3,1
3416.616431,3,0,0,0,1,0,1,0,13,2,0
3416.886664,6,0,0,0,2,0,0,0,4,1,0
3417.036827,6,0,0,0,2,0,2,0,5,5,0
3417.779920,5,0,0,0,1,0,1,0,15,13,0
3417.909203,3,0,3,0,0,0,0,0,10,2,0
3417.886119,3,0,1,0,1,0,1,0,10,8,0
3417.909332,3,0,1,0,1,0,1,0,10,8,0
3418.329274,3,0,0,0,2,0,2,1,5,5,0
3419.469853,3,0,0,0,2,0,2,0,4,2,0
3420.291456,3,0,0,0,2,0,2,0,4,2,0
3420.400719,6,0,0,0,2,0,0,0,5,5,0
3421.255936,5,1,0,0,0,0,0,0,3,3,0
3421.950251,6,0,0,0,2,0,2,1,4,2,0
3422.251549,2,1,0,0,0,0,0,1,3,3,1
3423.900109,3,0,3,0,0,0,0,0,11,8,0
3424.386611,3,0,2,0,0,0,0,0,13,2,0
3424.521060,5,0,0,0,2,0,0,1,4,0,0
3425.858088,3,0,0,0,2,0,0,1,5,5,0
3425.899109,6,0,1,0,0,0,0,0,16,7,0
3427.038757,3,0,0,0,1,0,1,1,13,3,0
3427.206676,6,0,0,0,2,0,2,0,4,3,0
3428.184189,6,0,3,0,0,0,0,0,10,1,0
3428.532041,6,0,1,0,1,0,1,0,9,3,1
3430.572404,3,0,0,0,2,0,2,1,4,3,0
3431.521937,5,0,1,0,0,0,0,1,17,12,0
3433.456760,2,0,2,0,0,0,0,0,15,12,1
3434.528200,5,0,1,0,1,0,1,1,9,4,0
3434.908266,6,0,0,0,1,0,1,0,16,15,1
3435.592301,6,0,2,0,0,0,0,0,13,1,0
3436.591696,3,0,0,0,1,0,1,1,16,15,0
3437.398679,2,0,0,0,1,0,1,0,13,2,0
3438.299231,5,0,0,0,2,0,2,0,4,1,0
3438.485654,3,0,1,0,0,0,0,1,16,7,0
3439.186777,3,0,1,0,1,0,1,0,9,2,0
3439.525979,2,0,1,0,1,0,1,0,9,2,0
3439.576846,3,1,0,0,0,0,0,0,3,2,0
3440.459631,2,0,0,0,2,0,2,1,4,1,0
3440.475756,2,0,2,0,0,0,0,0,13,0,1
3440.536345,3,0,0,0,1,0,1,0,15,12,1
3440.561103,6,1,0,0,0,0,0,1,3,2,0
3440.693201,3,0,0,0,1,0,1,1,14,9,1
3441.975625,6,0,1,0,1,0,1,0,10,7,0
3442.231065,2,0,0,0,2,0,2,0,4,2,0
3442.978858,6,0,0,0,1,0,1,1,15,12,0
3443.629373,3,0,0,1,0,1,0,0,0,0,0
3443.857371,6,0,0,0,1,0,1,0,14,9,0
3443.987788,6,0,0,1,0,1,0,1,0,0,0
3445.058747,2,0,1,0,0,0,0,0,19,18,1
3446.238626,5,0,1,0,1,0,1,0,9,1,0
3447.163070,5,0,0,0,2,0,2,1,4,2,0
3448.303133,3,0,0,0,2,0,2,0,4,0,0
3449.664848,6,0,0,0,2,0,2,0,4,1,0
3449.664239,3,0,1,0,1,0,1,1,9,3,0
3450.558090,6,1,0,0,0,0,0,0,3,1,0
3451.154625,6,0,0,0,2,0,2,1,4,0,0
3451.472411,5,0,0,0,1,0,1,1,13,2,0
3451.537754,3,1,0,0,0,0,0,1,3,1,0
3452.522299,5,0,3,0,0,0,0,1,8,6,0
3452.811670,3,0,0,0,2,0,2,1,4,1,0
3454.217106,2,1,0,0,0,0,0,0,3,0,1
3455.763321,6,0,1,0,1,0,1,0,9,1,0
3456.221405,6,0,0,0,1,0,1,0,13,1,0
3457.210243,3,0,1,0,1,0,1,1,9,3,1
3457.761996,5,0,1,0,0,0,0,0,18,15,0
3458.505145,3,0,0,0,2,0,0,0,5,4,0
3459.045953,5,0,0,1,0,1,0,0,1,1,0
3459.407996,2,0,0,1,0,1,0,1,1,1,0
3460.078455,3,0,0,0,0,0,0,0,19,8,0
3460.208107,6,0,0,0,0,0,0,1,19,8,0
3460.205867,6,0,0,1,0,1,0,0,1,1,0
3460.558768,3,0,0,1,0,1,0,1,1,1,0
3460.977219,6,0,1,0,1,0,1,1,10,8,0
3461.128825,2,0,0,0,2,0,2,0,5,4,0
3461.833845,6,0,3,0,0,0,0,0,12,11,0
3461.953694,2,0,0,0,1,0,1,0,14,8,0
3462.780836,5,0,0,0,2,0,2,1,5,4,0
3463.158108,3,0,0,1,0,1,0,0,1,0,1
3463.512787,6,0,0,1,0,1,0,1,1,0,1
3463.961360,6,0,0,0,2,0,0,1,5,4,0
3464.617136,3,0,2,0,0,0,0,0,14,8,0
3464.863647,3,0,1,0,1,0,1,0,9,0,1
3465.113640,3,0,2,0,0,0,0,1,13,7,0
3465.128934,3,0,1,0,1,0,1,1,11,11,0
3466.247215,3,0,0,0,1,0,1,0,13,0,1
3466.847364,5,0,0,0,1,0,1,1,14,8,0
3469.714473,3,0,0,0,1,0,1,1,13,1,0
3471.005934,6,0,1,0,1,0,1,1,9,2,0
3471.356675,5,0,0,0,2,0,2,0,5,5,0
3471.829339,5,0,1,0,1,0,1,1,9,2,0
3471.991558,2,0,1,0,0,0,0,0,16,6,1
3473.277715,2,0,0,0,2,0,2,1,5,5,0
3474.336051,6,0,3,0,0,0,0,0,11,7,0
3474.331894,3,1,0,0,0,0,0,0,4,4,0
3474.487153,6,0,0,0,0,0,0,0,21,17,0
3475.026681,3,0,0,0,0,0,0,1,21,17,0
3475.333693,6,1,0,0,0,0,0,1,4,4,0
3476.493717,3,0,1,0,1,0,1,1,10,7,0
3476.329112,2,0,2,0,1,0,1,0,5,2,0
3478.094442,5,0,1,0,1,0,1,0,10,7,0
3478.853421,6,0,2,0,0,0,0,0,17,17,0
3480.703344,6,0,0,0,1,0,1,1,13,0,1
3482.847335,3,0,2,0,0,0,0,1,14,11,0
3483.427977,5,0,1,0,0,0,0,1,16,6,0
3484.419772,2,0,0,0,1,0,1,1,13,1,0
3484.809562,3,0,3,0,0,0,0,1,8,5,0
3486.924673,3,0,0,1,0,1,0,0,2,2,0
3486.989755,2,0,3,0,0,0,0,1,9,9,1
3486.963690,6,0,1,0,1,0,1,1,11,10,0
3487.287971,6,0,0,1,0,1,0,1,2,2,0
3487.497266,3,0,1,0,1,0,1,1,9,1,0
3487.766660,6,0,0,0,0,0,0,0,20,13,0
3488.017757,3,0,0,0,0,0,0,1,20,13,0
3488.311923,5,0,0,0,2,0,0,0,5,3,0
3488.593354,2,0,1,0,0,0,0,1,18,15,1
3488.935097,3,0,0,0,2,0,2,0,6,6,1
3489.246819,2,0,0,1,0,1,0,0,2,2,0
3489.592466,5,0,0,1,0,1,0,1,2,2,0
3490.209277,6,0,0,0,2,0,2,1,6,6,0
3493.600909,2,0,0,0,2,0,0,1,5,3,1
3494.669749,5,0,1,0,0,0,0,1,19,18,0
3494.866909,2,0,1,0,1,0,1,0,11,10,0
3495.133753,6,0,1,0,0,0,0,0,17,11,0
3496.109492,5,0,0,0,2,0,0,1,6,6,0
3496.648046,6,0,0,0,2,0,2,0,5,3,0
3496.775427,6,0,1,0,1,0,1,1,9,0,1
3497.845103,2,0,0,0,2,0,0,0,6,6,1
3498.090558,5,0,0,1,0,1,0,0,2,1,0
3498.443298,2,0,0,1,0,1,0,1,2,1,0
3498.597715,3,0,0,0,2,0,2,1,5,3,1
3498.603171,3,0,1,0,1,0,1,0,10,6,0
3499.254946,6,0,0,1,0,1,0,0,2,1,0
3499.598462,3,0,0,1,0,1,0,1,2,1,0
3499.801292,2,0,1,0,1,0,1,1,9,1,0
3499.978512,5,1,0,0,0,0,0,0,4,3,0
3500.966923,2,1,0,0,0,0,0,1,4,3,1
3501.098870,6,0,0,0,1,0,1,1,14,8,0
3502.197131,3,0,0,1,0,1,0,0,2,0,0
3502.290840,3,0,0,0,2,0,2,0,5,4,0
3501.823955,3,0,0,0,0,0,0,0,22,20,0
3502.543346,6,0,0,1,0,1,0,1,2,0,0
3502.875865,6,0,0,0,0,0,0,1,22,20,0
3503.595318,3,0,0,0,1,0,1,0,14,8,0
3504.911615,6,0,0,0,2,0,2,1,5,4,0
3507.331927,6,0,0,0,1,0,1,1,15,12,1
3508.854957,6,0,2,0,0,0,0,1,15,14,0
3509.542802,6,0,0,0,0,0,0,0,19,7,0
3509.656818,3,0,0,0,0,0,0,1,19,7,0
3510.289882,5,0,2,0,0,0,0,1,13,6,0
3510.733892,6,0,1,0,0,0,0,0,16,5,0
3511.354893,6,0,3,0,0,0,0,1,8,4,0
3511.540964,3,0,0,0,2,0,0,0,5,2,0
3511.754103,3,0,0,0,1,0,1,0,15,12,0
3512.947243,3,0,1,0,0,0,0,1,17,11,0
3516.073125,5,0,0,0,1,0,1,0,17,17,0
3516.290924,2,0,1,0,1,0,1,1,10,7,0
3516.701232,6,0,0,0,2,0,0,1,5,2,0
3518.147135,6,0,0,0,2,0,0,0,5,1,0
3518.271418,3,1,0,0,0,0,0,0,4,2,0
3518.328422,2,0,3,0,0,0,0,0,11,6,1
3518.649520,3,0,2,0,0,0,0,0,16,14,0
3519.254242,6,1,0,0,0,0,0,1,4,2,0
3521.276285,3,0,1,0,0,0,0,1,16,5,0
3521.161724,3,0,0,0,2,0,0,1,5,1,0
3522.523238,6,0,0,0,1,0,1,0,14,7,0
3522.818426,2,0,0,0,2,0,0,0,5,0,1
3523.587493,6,0,0,0,1,0,1,0,16,15,0
3523.793813,3,0,0,0,2,0,2,0,5,2,0
3526.166119,6,0,0,0,2,0,2,1,5,2,0
3527.257427,6,0,0,1,0,1,0,0,3,3,1
3527.621992,3,0,0,1,0,1,0,1,3,3,1
3528.677190,3,0,0,0,1,0,1,1,14,7,0
3529.020890,3,0,1,0,1,0,1,0,10,6,1
3529.237049,6,1,0,0,0,0,0,0,4,1,0
3530.217106,3,1,0,0,0,0,0,1,4,1,0
3530.251187,6,0,2,0,0,0,0,0,15,11,0
3530.470799,6,0,1,0,1,0,1,1,10,6,1
3530.742956,6,0,0,1,0,1,0,0,3,3,0
3531.114920,3,0,3,0,0,0,0,0,12,10,0
3531.078319,3,0,0,1,0,1,0,1,3,3,0
3532.080266,2,0,3,0,0,0,0,1,8,3,1
3532.203658,6,0,0,0,2,0,2,0,5,3,1
3532.302408,5,0,0,0,1,0,1,0,15,11,0
3533.873961,5,1,0,0,0,0,0,1,4,0,0
3534.381475,3,0,1,0,0,0,0,0,20,20,0
3535.393451,2,0,0,0,1,0,1,1,15,11,0
3536.096606,6,0,3,0,0,0,0,1,9,8,0
3536.563939,3,0,0,0,2,0,2,1,5,3,1
3536.894264,3,0,2,0,0,0,0,0,16,14,0
3539.731871,6,1,0,0,0,0,0,0,5,5,0
3540.745176,3,1,0,0,0,0,0,1,5,5,0
3541.546768,6,0,0,0,2,0,2,0,6,5,0
3542.260078,3,0,1,0,0,0,0,0,16,4,0
3542.249243,5,0,0,0,2,0,2,0,5,1,0
3543.209649,3,0,0,0,2,0,2,1,6,5,0
3544.372195,6,0,0,0,2,0,0,0,6,5,0
3545.150366,2,0,0,0,2,0,2,1,5,1,0
3545.414848,5,0,1,0,1,0,1,1,11,10,0
3545.465159,3,0,0,1,0,1,0,0,3,2,0
3545.814172,6,0,0,1,0,1,0,1,3,2,0
3546.686927,5,0,1,0,1,0,1,0,10,5,0
3546.920137,6,0,3,0,0,0,0,1,8,2,0
3547.809078,2,0,0,1,0,1,0,0,3,2,0
3548.134833,5,0,0,1,0,1,0,1,3,2,0
3548.471566,3,0,2,0,0,0,0,1,13,5,0
3548.635445,2,0,0,0,2,0,2,0,5,2,0
3548.754251,5,0,0,0,2,0,2,1,5,2,0
3550.214281,6,0,3,0,0,0,0,0,13,13,0
3551.903930,2,0,0,0,1,0,1,0,16,14,0
3552.118932,6,0,1,0,0,0,0,1,16,4,0
3552.177269,2,0,0,0,0,0,0,0,19,6,1
3552.280048,5,0,0,0,0,0,0,1,19,6,0
3552.246458,3,0,0,0,2,0,2,0,5,0,1
3553.104460,2,0,0,0,1,0,1,1,14,7,0
3553.811199,6,0,0,0,2,0,2,0,5,1,0
3553.912376,5,0,0,0,1,0,1,1,16,14,0
3554.159909,3,0,0,0,2,0,2,0,6,6,1
3554.986264,5,0,0,0,1,0,1,0,14,7,0
3555.582127,3,0,1,0,1,0,1,0,12,12,0
3555.755364,6,0,3,0,0,0,0,0,11,5,0
3555.840369,3,0,3,0,0,0,0,1,8,1,0
3555.894790,6,0,2,0,0,0,0,1,14,10,0
3555.903277,6,0,0,0,2,0,2,1,5,0,1
3556.606880,5,0,0,1,0,1,0,0,3,1,0
3556.793594,6,0,0,0,2,0,2,1,6,6,0
3556.943454,2,0,0,1,0,1,0,1,3,1,0
3557.782022,6,0,0,1,0,1,0,0,3,1,0
3557.962003,3,0,0,0,2,0,2,1,5,1,0
3558.119633,3,0,0,1,0,1,0,1,3,1,0
3558.816671,5,0,3,0,0,0,0,1,8,0,0
3560.715166,3,0,0,1,0,1,0,0,3,0,1
3561.039253,6,0,0,1,0,1,0,1,3,0,1
3560.391973,2,0,2,0,1,0,1,0,6,4,0
3563.238790,6,0,1,0,1,0,1,1,10,6,0
3566.587471,5,0,1,0,0,0,0,0,16,3,0
3566.579214,2,0,4,0,0,0,0,0,3,0,1
3567.890976,3,0,1,0,0,0,0,0,18,14,0
3570.952375,6,0,1,0,1,0,1,0,10,5,0
3571.344807,3,0,1,0,0,0,0,0,17,10,0
3572.388892,2,0,0,0,0,0,0,0,20,12,1
3572.591444,5,0,0,0,0,0,0,1,20,12,0
3572.711098,3,1,0,0,0,0,0,0,5,4,0
3573.010672,5,0,0,0,2,0,2,0,7,7,0
3573.302326,6,0,1,0,1,0,1,0,11,9,0
3573.707944,6,1,0,0,0,0,0,1,5,4,0
3574.233467,2,0,0,0,2,0,2,1,7,7,0
3575.532969,3,0,0,0,1,0,1,0,14,6,0
3576.170099,2,0,1,0,0,0,0,1,16,3,1
3576.479756,2,0,1,0,1,0,1,1,10,5,0
3578.060963,2,0,2,0,0,0,0,0,14,6,1
3579.675344,6,0,2,0,0,0,0,1,13,4,0
3579.829072,3,0,3,0,0,0,0,1,9,7,0
3580.029484,2,0,0,1,0,1,0,0,4,4,0
3580.397881,5,0,0,1,0,1,0,1,4,4,0
3582.386425,3,0,0,0,2,0,0,0,6,4,0
3583.232566,6,0,0,0,1,0,1,1,14,6,1
3584.054957,3,0,1,0,0,0,0,0,16,2,0
3584.424685,6,0,1,0,0,0,0,0,19,17,0
3584.681641,3,0,0,1,0,1,0,0,4,4,0
3585.005263,6,0,0,1,0,1,0,1,4,4,0
3585.479932,2,0,0,0,2,0,2,0,6,4,0
3586.513413,3,0,3,0,0,0,0,0,11,4,0
3586.508110,3,0,1,0,1,0,1,0,10,4,0
3586.655482,6,0,1,0,0,0,0,1,17,10,0
3587.426953,6,0,0,0,2,0,0,0,7,7,0
3587.589451,5,0,0,0,2,0,2,1,6,4,0
3588.084186,6,0,0,0,0,0,0,0,19,5,0
3588.176438,3,0,0,0,0,0,0,1,19,5,0
3589.666313,6,0,0,0,2,0,0,1,6,4,0
3590.039094,3,0,0,0,0,0,0,0,21,16,0
3590.446354,6,0,0,0,0,0,0,1,21,16,0
3592.681125,3,0,0,0,1,0,1,1,15,11,0
3592.939918,6,0,1,0,0,0,0,1,16,2,0
3593.120108,6,0,1,0,0,0,0,1,18,14,0
3594.284903,5,0,3,0,0,0,0,0,12,9,0
3594.621192,6,0,1,0,0,0,0,0,16,1,0
3594.829078,5,0,0,0,2,0,2,0,6,5,0
3596.257455,2,0,0,0,2,0,2,1,6,5,0
3596.415942,6,0,0,0,1,0,1,0,15,11,0
3596.893858,6,0,0,0,1,0,1,1,14,6,0
3597.901380,5,0,1,0,1,0,1,0,12,11,0
3598.203254,3,0,0,0,1,0,1,0,14,6,1
3598.312841,5,1,0,0,0,0,0,0,5,3,0
3599.309728,2,1,0,0,0,0,0,1,5,3,1
3600.607420,2,0,1,0,1,0,1,0,11,8,0
3600.950058,6,0,1,0,0,0,0,1,20,20,0
3601.874618,3,0,1,0,1,0,1,1,10,5,0
3602.690375,3,0,2,0,0,0,0,1,15,13,0
3603.305621,3,0,1,0,0,0,0,1,16,1,0
3603.910885,2,0,2,0,0,0,0,1,13,3,1
3604.125682,2,0,1,0,1,0,1,0,10,4,0
3605.275811,6,0,0,1,0,1,0,0,4,3,0
3605.622670,3,0,0,1,0,1,0,1,4,3,0
3606.702004,5,0,1,0,0,0,0,1,16,0,0
3606.779785,6,0,2,0,0,0,0,1,16,16,0
3608.801185,6,0,0,1,0,1,0,0,4,3,1
3609.120096,3,0,0,1,0,1,0,1,4,3,1
3610.530965,5,0,3,0,0,0,0,0,11,3,0
3612.585832,5,0,0,0,2,0,0,0,6,3,0
3614.125207,6,0,1,0,1,0,1,1,10,4,0
3615.215476,6,0,3,0,0,0,0,1,10,10,0
3615.816448,3,0,0,0,1,0,1,0,15,10,0
3616.577385,3,1,0,0,0,0,0,0,5,2,0
3617.007260,3,0,1,0,1,0,1,1,11,9,0
3617.346547,3,0,0,0,0,0,0,0,19,4,0
3617.343560,6,0,1,0,1,0,1,1,12,12,1
3617.434133,6,0,0,0,0,0,0,1,19,4,0
3617.435589,2,1,0,0,0,0,0,0,6,6,1
3617.579796,6,1,0,0,0,0,0,1,5,2,0
3617.830202,3,0,2,0,0,0,0,0,15,10,0
3618.005123,5,0,3,0,0,0,0,1,9,6,0
3618.271204,6,0,1,0,1,0,1,0,10,3,1
3618.475420,5,1,0,0,0,0,0,1,6,6,0
3619.382594,2,0,0,0,2,0,0,1,6,3,1
3619.736697,6,0,0,0,1,0,1,1,15,10,0
3620.938023,6,0,0,0,2,0,2,0,6,3,1
3621.227623,6,0,2,0,0,0,0,1,13,2,0
3621.695433,2,0,2,0,0,0,0,1,14,9,1
3621.641660,6,0,2,0,0,0,0,0,14,5,0
3623.433495,3,0,0,1,0,1,0,0,4,2,0
